ParticipantID,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,prolificID,BA_1,BA_2,BA_3,BA_4,SE1,BMIS_sad_1,BMIS_shame_1,BMIS_guilt_1,BMIS_tired_1,BMIS_nervous_1,BMIS_calm_1,BMIS_fedup_1,BMIS_loving_1,BMIS_angry_1,BMIS_lively_1,BMIS_caring_1,BMIS_content_1,BMIS_gloomy_1,BMIS_jittery_1,BMIS_drowsy_1,BMIS_happy_1,Q1 RP1,Q2 RP2,Q3 RP3,Q4 RP4,Q5 RP5,Q6 RP6,Q7 RP7,Q8 RN1,Q9 RN2,Q10 RN3,Q11 RN4,Q12 RN5,Q13 RN6,Q14 RN7,Q15 LP1,Q16 LP2,Q17 LP3,Q18 LP4,Q19 LP5,Q20 LP6,Q21 LP7,Q22 LN1,Q23 LN2,Q24 LN3,Q25 LN4,Q26 LN5,Q27 LN6,Q28 LN7,spwtime_First Click,spwtime_Last Click,spwtime_Page Submit,spwtime_Click Count,attentioncheck_nb,discrepancy_nb,BMIS_sad_2,BMIS_shame_2,BMIS_guilt_2,BMIS_tired_2,BMIS_nervous_2,BMIS_calm_2,BMIS_fedup_2,BMIS_loving_2,BMIS_angry_2,BMIS_lively_2,BMIS_caring_2,BMIS_content_2,BMIS_gloomy_2,BMIS_jittery_2,BMIS_drowsy_2,BMIS_happy_2,credibility,objective,valid,useful,rl_product_choice,rl_shop_intentions,rl_purchase,rl_wom,rr_product_choice,rr_shop_intentions,rr_purchase,rr_wom,attentioncheck_b,discrepancy_b,SE_2,age,race,education,polit_affil,polit_affil_4_TEXT,polit_affil_cont_1,gender,gender_4_TEXT,iat_prev,iat_racial,iat_racial_time,iat_racial_quant,recent_results,nobias_white,nobias_black,bias_white,bias_black
155,2023-10-21 14:40:22,2023-10-21 14:51:38,0,100,675,1,2023-10-21 14:51:38,R_29od8wdRZDJWP3Z,anonymous,EN,2,62d133496cf7f774b8bf98a0,5,1,5,1,1,1,1,1,3,1,3,1,1,1,1,1,4,1,1,1,3,,,,,,,,,,,,,,,"22C1199,24C698,21C658,28C789,26C754,20C609,22C742,18C659,24C651,25C727,17C573,19C688,23C685,26X1560,18C654,20C612,23C675,27C679,28C704,17C880,END","10C1498,6C808,5C844,15C797,11C823,4C715,3C758,10C791,9C805,14C727,6C741,16C874,7C895,12C818,1C768,12C708,2C856,13C804,1C770,8X1794,END","18C1861,2C781,28C810,11C898,26C1044,5C748,24C1333,10X1607,23C1145,16C895,22C750,7C886,19C670,6C774,21C761,14C655,17C738,12C776,27C1495,1X1457,END","27C941,4C898,20C792,10C806,18C820,16C1313,25C1315,6C693,28C797,3X1294,22C847,7C687,18C749,14C689,24C759,13C1561,17C703,9C744,19C913,10C716,26C849,2C760,25C1126,2X1165,19C810,12C1429,22C754,1X1414,23C895,7C1043,23C973,11C951,17C766,15C1167,27C826,8C1560,24C896,5C1036,21C746,9C1241,END","13C1201,1C912,6C914,7C794,3C736,10C768,16C824,12C781,8C877,13C818,6C933,12C955,1C884,5C759,9C771,14C714,15C682,2C655,11C735,16C592,10C600,5C667,5C600,15C645,14C792,11C761,4C552,8C898,10C764,9C633,12C645,11C635,2C629,1C644,2C609,13C629,7C642,3C644,4C634,6C714,END","22C1551,11C783,26C754,13C850,28C1726,9C1028,17C853,5C770,21C743,7C877,20C870,15C728,27C771,8C874,24C688,3C652,25C661,1C636,19C803,16C619,END","21C1119,2C1335,22C724,4C602,28C733,16C546,17C764,14C624,25C681,9C740,28C972,6C658,27C633,13C589,25C746,15C813,20C718,14C956,19C680,2C705,24C719,1C594,26C655,4C578,22C661,10C1023,18C568,12C724,24C672,8C792,19C618,11C667,17C683,10C844,23C679,7C727,23C750,3C543,20C797,5C815,END",,,,,,,,0,0,2.508,0,4,4,1,1,1,3,1,4,1,1,1,1,1,4,1,1,1,2,5,1,4,5,31,7,4,4,,,,,,,1,49,1,2,3,,4,2,,21,,,,,0,,,
156,2023-10-21 14:43:01,2023-10-21 14:51:40,0,100,518,1,2023-10-21 14:51:40,R_33CGO24l2p5xXzt,anonymous,EN,2,60ff26e2e30862fdb8531934,1,5,5,6,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,3,,,,,,,,,,,,,,,"24C1510,23C817,28C604,19C854,25C792,17C712,26C757,20C710,27C771,19C741,24C796,22C685,25C835,21C822,28C732,18C675,17C994,20C744,27C801,18C664,END","1C1446,11C855,10C970,2C758,8C820,14C939,6C901,12C758,3C814,14C889,6C585,13C730,9C1596,15C782,5C604,16C763,4C681,2C684,16C732,7C737,END","23C1683,5C1434,17C815,12C859,26C826,3C1185,28C1068,1C831,20C743,4C726,22C692,16C885,24C1455,8C863,25C1310,14C931,19C884,10C1236,21C695,15C688,END","26C946,9C1075,19C628,3C693,26C801,8C782,23C884,11C1354,18C739,9C783,23C829,12C743,20C766,13C899,22C830,14C830,27C795,10C804,19C713,7C803,27C745,2C982,17C770,1C777,21C803,5C670,21C722,15C736,24C792,4C1224,20C710,6C782,28C798,16C951,25C832,2C740,22C770,16C1451,28C764,1C731,END","7C968,5C641,8C924,6C631,1C623,4C571,5C555,15C595,8C684,16C791,1C650,13C764,6C713,11C865,16C650,3C648,2C709,16C770,1C732,12C755,11C670,3C1047,10C921,7C759,4C740,9C869,9C707,13C1051,3C611,10C795,8C685,14C910,15C904,14C735,6C762,9C768,2C747,12C702,14C766,13C637,END","20C1379,6C953,26C1085,7C956,22C810,10C1339,28C1086,16C1242,21C1372,2C1264,27C1334,9C1215,25C971,13C1390,19C1213,5C726,24C1110,3C986,17C813,12C1058,END","23C873,15C943,24C832,16C861,21C773,7C952,25C1090,4C905,28C819,13C1037,21C877,10C973,27C938,9C1082,27C832,4C1276,24C810,3C781,17C743,2C1447,17C781,11C2322,20C1090,1C2011,18C772,8C825,23C1032,14C1046,26C942,12C1121,20C1600,6C846,22C691,13C967,19C687,11C1127,22C761,5C687,28C1016,1C824,END",,,,,,,,0,0,2.512,0,,,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,3,4,5,3,1,,,,,22,4,4,4,4,4,1,31,1,3,2,,0,2,,21,,,,,,,,3
157,2023-10-21 14:31:46,2023-10-21 14:52:23,0,100,1237,1,2023-10-21 14:52:23,R_AHE1AYIj1YFIhfH,anonymous,EN,2,64d3f74db38d2256c4ff650b,6,6,6,6,4,2,2,2,2,2,3,2,3,2,2,3,3,2,2,2,3,"18C2214,17X3823,27C1632,18C922,28C1512,22C1107,23C1242,19X3129,22C1238,24C1081,20C975,21C1354,24C1189,23C1310,28C1149,26C939,26C848,25C817,19X1744,17C1430,END","9C3855,2C1597,4C2864,16C1152,16C939,11C1509,14C1148,3C1054,3C927,6C1067,7C968,1C1316,8C982,5C964,15C1218,13C987,9C2110,10C2307,8C1009,12C1164,END","26C7721,9C3424,17C1558,13C2821,22C1333,2C1406,19C1560,11C1488,28C1634,8C1039,21X2630,14C2545,23C2262,1C2500,27C2213,16C1841,25C2189,5C1427,20C1345,6C1156,END","22C2686,7C959,18C1108,10C1092,19C1303,6C1185,21C1133,15C1276,28C2154,8C2730,17C1023,4C857,25C1093,9C1166,25C1198,11C2466,20C1007,3C899,27C1209,1C1712,28C2132,11C1554,21C1019,12C1245,26C1714,3C3362,22C994,15C1069,23C2009,5C1065,19C2370,13C1084,23C1334,16C2355,27C1259,14C1323,20C1103,2C971,24C1297,2C1054,END","6C1432,8C848,10C1043,9C1708,15C830,16C1022,7C1120,2C1123,9C1003,12C1041,8C1648,11C1073,1C1027,3C1025,11C985,14C2456,5C1470,13C1256,1C2208,10C933,12C1032,7C973,15C981,16C2134,16C759,5C1087,9C1624,13C906,11C799,4C992,2C810,14C1000,5C1251,10C1232,6C1264,4C1541,8C917,1C1410,6C925,3C1317,END","27C2159,7C1395,17C2811,2C1302,28C1644,10C1329,20C3261,4C1703,21C1374,12C1602,19C1389,13C1283,22C2093,9C2115,23C2269,5C1547,26C1510,1C1479,25C1526,15C3826,END","19C1682,11C1250,25C1169,13C2045,25C1317,4C1338,21C1271,8C1159,28C2076,16C2452,22C1101,9C1406,17C2538,6C3278,27C1837,8C1519,27C1289,2C1337,20C996,7C1617,26C2710,7C1382,23C1539,5C40,24C1103,3C1209,18C1263,15C1892,21C1562,16C1546,24C1810,10C2045,20C2166,1C1278,18C1799,12C1581,23C1521,14C1520,17C1572,13C2465,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.609,0,,,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,5,5,5,5,,,,,33,2,2,2,1,2,4,66,1,6,2,,0,2,,22,21,,,,,,,3
158,2023-10-21 14:38:27,2023-10-21 14:52:24,0,100,836,1,2023-10-21 14:52:26,R_22zaPglwFMP2Feh,anonymous,EN,2,55ddb84550a1f7000b90d65a,3,2,3,3,1,3,1,1,3,4,1,3,1,1,1,1,1,3,3,3,1,"22C2493,25C743,21C914,28C724,24C776,21C706,25C682,28C761,19C780,22C641,26C729,24C768,17C813,19C721,18C688,20C532,23C738,23C696,27C679,20C773,END","16X5240,4C760,14C747,6C807,13C755,12C868,1C1001,9C775,3C770,10C803,5C813,2C819,7C674,8X1246,6C717,15C864,11C665,12C655,1C1319,9C865,END","26C2391,4C1203,23C1636,1C1453,24C1147,13C923,17C765,3C689,27C875,2X1280,25C1312,14C689,20C836,16C1249,22C1111,7C1334,21C685,15C970,18C749,11X1391,END","27C2297,5C2063,18C1012,12C916,21C1141,1C1555,20C880,5C982,26C784,9C1295,18C1329,11C1482,27C1151,1C854,19C802,6C804,25C780,14C781,24C1170,7C1058,28C1232,4C1301,24C972,13C1252,28C812,3C1126,23C1009,15C981,21C888,10C1221,20C904,8C1644,25C1004,15C1213,19C844,16X1478,17C1164,2C941,22C1023,11C931,END","11C2368,8X1773,3C863,2C721,10C868,14C765,2C801,9C1176,4C948,6C809,13C768,7C751,8X1686,11C797,15C876,1C747,15C767,16C737,13C635,12C645,9C810,8X1320,7C858,4C822,5C683,10C833,5C905,6C807,1C640,16C800,16C632,12C628,11C657,7C776,1C707,3C726,3C629,15C823,12C650,14C704,END","22C744,8C798,27C1723,11C730,23C809,14C901,17C636,12C860,26C887,5C962,25C797,13C882,19C679,7C797,20C882,2C858,18C795,6C908,24C793,15C897,END","17C1984,4C891,20C820,10C794,24C806,8C1194,21C694,14C728,21C643,2C848,27C675,5C725,18C688,1C817,28C844,14C822,27C832,3C722,26C668,9X1156,20C717,12C639,25C814,16C853,26C879,15C954,23C994,13C1124,19C842,11C958,24C744,6C1050,22C799,13C838,19C731,6C865,28C857,3C764,18C785,7C1027,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.518,0,4,4,4,1,1,3,4,1,3,1,1,1,1,1,3,3,3,1,6,6,6,6,,,,,19,6,6,6,,,1,49,1,4,2,,4,2,,21,,,,,,1,,
159,2023-10-21 14:32:01,2023-10-21 14:52:28,0,100,1227,1,2023-10-21 14:52:29,R_1IAiGBxvZH6RwIx,anonymous,EN,2,5d9be88c195db300128d652a,6,5,7,2,4,2,3,3,3,3,4,2,3,2,4,4,2,3,2,3,4,,,,,,,,,,,,,,,"24C1411,18C759,19C846,20C620,18C614,27C676,26C613,26C534,19X800,27C737,23C687,28C661,24C725,28C603,22C507,17C469,20C545,21C609,25C749,22C564,END","4C1120,11C946,15C909,5C672,9C921,3C718,14C827,1C876,14C687,10X1678,16C795,4C996,13C1749,8C870,2C698,3C549,7C572,16C625,12C565,6C762,END","17C1877,5C1409,27C963,10C904,23C727,6C892,25C945,4C981,18C1032,14C923,26C814,3C921,24C636,13C926,20C738,9C930,19X1711,11C858,22C722,2C1308,END","24C1185,9C1126,26C986,14C946,28C610,3C785,28C640,15C853,24C701,2C662,27C654,15C1523,20C787,1C1284,18C1013,12C1560,17C1021,7X1328,19C677,16C875,27C687,11C1449,18C707,10X1107,21C599,4X1316,26C719,13C1262,25C687,13C657,21C590,8C916,17C846,7C1001,23C589,5C799,20C788,4C1046,22C816,6C670,END","11C1377,7C827,2C697,14C897,12C812,7C581,8C838,6C663,5C872,13C657,4C581,11C856,14X941,10C768,6C896,8C503,5C499,12C758,1C642,13C699,11C820,15C899,4C593,1C550,3C497,10C699,14C1061,2C669,4C575,9C856,3C548,9X851,2C745,7C981,16X1351,16C575,15C1189,1C655,15C939,16X881,END","18C843,6C773,23C811,12C1077,20C645,1C627,26C627,14C839,22C572,3C1207,27C672,8C954,24C959,11C1775,17C718,15C662,25C648,16C997,21C791,2C715,END","23C741,2C740,26C639,7C841,20C561,12C1005,22C671,2C825,27C653,14C833,21C641,13C694,28C1162,6C759,21C810,10C933,19C866,16C1322,18C810,5C716,23C1568,10C993,20C705,13C1487,18C685,11C685,24C709,9C1212,17C576,1C2158,25C661,15C825,26C764,3C640,27C724,4C1167,22C679,3C735,24C825,8C672,END",,,,,,,,0,0,2.614,0,4,4,2,,3,4,3,4,3,3,3,2,4,2,3,3,4,4,4,6,5,6,4,6,6,6,,,,,,,4,34,1,3,3,,5,2,,22,22,just now,1,4,0,,,
160,2023-10-21 14:42:10,2023-10-21 14:52:52,0,100,641,1,2023-10-21 14:52:52,R_2QRkPJHJz9pprZC,anonymous,EN,2,63b9d3abc3ddc61c8c08fd84,2,1,2,7,4,2,2,2,3,3,1,1,3,1,2,4,3,2,2,2,3,,,,,,,,,,,,,,,"24C774,21C845,19C741,27C645,22C645,22C566,27C558,17C725,25X1086,26C702,23C654,28C542,20C614,17C565,25C613,28C661,18C605,26C684,18C573,20C702,END","11C1926,3C933,3C733,8C1077,4C854,10C821,7C877,11C638,1C636,14C701,1C590,16C622,13C621,12C613,6C820,12C685,2C1046,15C998,5C877,9C1005,END","26C1743,1C1268,24C909,4C1510,25C821,3C876,23C875,2C1125,27C686,9C1206,18C710,10C1276,22C900,14C1373,20C790,11C654,21C638,5X1310,17C1526,16C1140,END","22C1560,12C1357,25C863,2C1350,18C821,10C973,21C974,5C692,25C702,8C838,17X1356,9C2551,21C846,1X3214,19C1918,13C997,22C734,9C902,27C917,5C1157,28C813,14C1110,24C1067,16C676,20C782,7X2709,28X1141,6C2093,23C925,11C1317,18C1037,14C974,26C789,3C1037,26C654,4X1326,17C1038,15C699,23C1902,7C854,END","6C2047,14C1071,8C980,4C796,7C588,15C813,6C845,11C869,3C645,9C700,13C781,4C613,3C869,4C621,2C740,16C1005,12C757,14C678,12X1212,5C669,1C630,12C686,15C982,8C710,9X1606,7C805,10C757,3C620,9C645,16X1045,1C630,5C693,10C757,11C718,10C669,13C741,2C653,2C692,14C835,8C661,END","23C1351,3C1118,19C798,13C1332,18C692,9C733,26X1246,7C1702,20C734,5C1373,25C677,15C1037,17C638,11C758,24C781,14C974,22C716,8C669,28C629,1C1325,END","18C1592,9C949,27C678,16C909,19C670,14C934,24C590,4C621,25C663,12C1116,18C733,10C701,25C541,3C1061,20X1550,8C2116,21C708,13C990,17C780,4C581,27C518,15C821,22C596,16C717,23C543,7C685,22C774,3X877,23X1685,1C853,26C773,15C1341,28C725,5C845,21C710,11C741,20C883,6C685,28C636,2C646,END",,,,,,,,0,0,2.606,0,,,4,4,4,3,3,1,1,4,2,2,4,4,3,3,3,1,1,1,1,1,,,,,7,7,7,7,1,4,5,49,1,5,1,,6,2,,21,,,,,,,,3
161,2023-10-21 14:45:59,2023-10-21 14:53:16,0,100,437,1,2023-10-21 14:53:17,R_0wutaSfLeiLAw1P,anonymous,EN,2,597fe89a1b41a20001749f57,2,3,5,5,3,1,1,1,3,2,4,1,4,1,3,4,4,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,"25C1114,24C561,23C625,28C554,19C643,26C660,22C662,21C673,23C623,17X1046,22C578,27C584,27C536,21C628,20C547,19C659,26C567,18C669,20C560,25C631,END","3C961,13C616,12C665,9X729,16C657,4C546,2C512,13C660,4C546,7C565,15C681,1C632,11C643,8X1390,16C626,6X902,3C559,14C700,10C637,5C557,END","24C704,16C578,23C649,7C516,26C629,1C509,28C511,13C650,20C545,5C561,21C610,2C637,27C493,11C641,18C544,15X1122,19C614,12C644,22C561,6C591,END","26C725,3X773,18C596,6C618,19C616,10C570,23C597,4C407,17X718,13C639,21C506,10X750,25C525,5C521,28C586,14C641,24X982,2C551,28C492,8C573,19C611,11C591,27C588,16C564,27C618,9C648,17C843,4X812,25C622,7C729,22X1405,15C638,20C667,1C700,22C710,12C614,21C581,11C596,24C623,3C613,END","3C1034,16X628,9C595,6C828,13C738,11C543,15C603,2X760,3X635,13C602,4C653,13C667,9C633,6C687,5C759,14C564,1C650,10C600,12C574,8X713,4C673,7C624,16X681,1C659,12X766,11C641,15X730,5C574,12X743,8C646,6C594,11C614,8X683,10C667,5C656,14C656,1C672,2X1188,7C626,9C580,END","18C741,9C679,24C760,5X776,28X890,2X1082,21C690,8X1288,25C708,14C616,22C641,6C690,17C633,13C607,20C625,11C686,27C518,3C885,26X860,10C703,END","21C681,14C612,18C669,12C834,26C569,8C651,28C638,14C608,19C592,15C662,23C642,1C647,22C565,11X889,19C638,16C789,17C684,13C744,22C659,6C745,21C680,4X1270,23C1460,6X747,20X704,3C733,24C647,10C691,25C608,2C726,27C693,9C696,26C719,9C596,24C508,3C716,17C564,7C687,27C673,5C926,END",0,0,2.611,0,,,1,1,1,3,2,4,1,3,1,3,3,4,1,1,3,4,3,4,3,5,14,1,2,1,,,,,1,4,3,45,1,6,2,,0,2,,22,22,2 months ago,20,8,,,2,
162,2023-10-21 14:42:09,2023-10-21 14:53:25,0,100,675,1,2023-10-21 14:53:25,R_2TUiaF9C3v6CJ6g,anonymous,EN,2,60f09796c2a24694ff43f6b7,3,3,3,2,3,1,1,1,3,1,3,1,3,1,3,3,3,1,1,3,3,,,,,,,,"17C1154,24C935,21C735,19C709,26C837,23C840,23C660,20C748,22X1489,25C814,26C724,18C658,27C736,18C632,21C894,20C554,25C742,17C731,28C794,24X1063,END","14C1457,4C674,13C925,2C853,8C897,15C705,6C1061,11C891,15C786,10C1086,7C809,3C708,1C857,9C1512,16C737,12C644,1C709,11C1663,7C746,5C747,END","18C885,8C872,24C819,3C910,26C810,5C803,17C725,1C1501,20C1663,9C818,23C807,16C760,22C829,12C852,21C624,2C846,25C695,10C837,27C750,11C782,END","26C817,14C987,28C692,6C881,18C676,7C1041,25C955,2C716,20C728,6C865,22C782,11C617,23C745,4C790,22C573,15C780,21C622,13C713,19C1233,14C726,20C556,16C701,27C773,3C828,28C1259,1C763,18C714,2C899,23C875,13C867,27C888,10C853,19C763,9C738,25C848,8C933,24C978,12C740,17C739,5C869,END","12C1081,2C792,1C990,3C632,4C651,7C698,10C725,14C793,8C817,3C730,1C833,7C1015,6C728,8C750,3C609,1C629,10C820,10C707,9C690,12C646,6X1130,4C827,5C630,16C911,11X1495,15C806,14C732,13C677,14C796,9C832,13C718,11C721,5X1290,2C750,16C957,15C936,2C924,6C741,16C893,11C911,END","20C1814,15C1165,25C855,3C1083,23C1242,4C948,21C1069,11C1029,27C866,5C1042,19C781,2C847,18C708,8X1418,22C700,10C2062,28C1242,13C1215,26C1015,14C1048,END","17C2047,9C1022,20C843,15C1059,28C871,13C985,21C869,8C1031,27C778,2C802,25C940,5C1304,19C820,11C978,18C809,1C1073,17C748,14C1058,23C870,14C1042,21C761,9C1193,19C847,12C803,26C850,7C790,18C832,4C1297,24C802,16C1277,22C741,3C1131,27C833,7X1189,24C946,10C1112,28C890,6C1513,26C1230,2C959,END",,,,,,,,,,,,,,,0,0,2.507,0,4,4,1,1,1,3,1,3,1,3,1,3,3,3,1,1,3,3,5,5,5,2,19,6,6,6,,,,,,,3,58,1,5,3,,1,2,,21,,,,,0,,,
163,2023-10-21 14:32:15,2023-10-21 14:54:02,0,100,1306,1,2023-10-21 14:54:02,R_UXwPFqmEVmxagoN,anonymous,EN,2,56259489ed6e5a0005c80fde,1,3,5,2,3,3,2,2,3,3,2,2,3,2,2,3,2,3,2,3,2,"18C663,25C687,26C703,28C810,28C1006,17C687,20C573,21C565,19C494,22C512,27C589,23C648,20C571,24C623,18C609,19C514,21C607,23C630,25C685,24C576,END","14C622,7C541,14C570,3C530,5C506,2C601,13C600,6C653,11C570,15C601,9C688,16C677,12C644,1C610,10C588,4C574,8C578,10C626,8X1031,7C601,END","20C698,7C537,18C616,11C604,19C618,8C668,28C642,4C561,23C676,6C606,17C604,12C594,25C624,9C613,24C613,15C616,26C652,2C966,21C520,14C612,END","22C833,6C581,19C588,2C539,23C624,9C621,20C638,4C547,23C657,16C537,19C598,8C608,18C629,1C600,21C657,5C561,26C632,11C878,24C694,13C833,18C599,14C696,27C798,9C659,21C649,6C539,26C645,1C639,28C692,16C627,17C587,15C599,22C638,12C596,28C629,7C652,27C631,3C725,25C660,10C716,END","5C1000,10C806,12C839,13C783,6C743,16C891,9C676,15C696,15C597,7C654,6C630,4C1052,14C1257,6C741,3C568,13C704,9C814,5C868,2C623,10C786,11C655,1C794,11C843,12C735,1C711,7X1497,4C953,2C1217,11C608,13C729,3C639,8C639,8C522,7C700,16C791,14C547,15C633,3C648,9C837,1C671,END","26C729,3C777,28C815,15C1001,25C1091,4C688,24C1005,16C783,17C982,8C1025,22C988,1C972,20C1138,13C884,19C1078,9C1329,27C800,14C1311,21C858,2C1180,END","19C1062,14C944,21C1176,4C817,23C1371,8C872,18C1328,11C1341,24C1273,15C991,22C726,5C999,28C865,6C1059,24C1517,2C1212,17C1494,16C1014,18C1635,12C1096,21C836,16C1271,28C1014,9C1143,27C943,4X1489,20C869,10C965,26C717,7C984,19C691,13C1124,25C717,7C639,22C736,3C836,25C822,1C749,26C635,14C1020,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.605,0,,,3,4,4,3,3,1,3,2,3,2,3,1,3,4,3,1,4,4,3,4,42,7,7,7,,,,,1,4,2,37,1,2,3,,2,1,,22,22,5 months,20,3,,,2,
164,2023-10-21 14:43:32,2023-10-21 14:54:24,0,100,651,1,2023-10-21 14:54:24,R_vk5tmFwmDzBzaYV,anonymous,EN,2,608e2cb9067eb028500433d5,6,4,6,6,4,2,1,1,2,1,3,1,2,1,2,3,3,1,1,1,3,"20C1117,26C839,25C767,21C821,21C666,23C878,24C806,20C812,19C626,19C647,22C765,26C716,18C747,17C815,22C657,27C737,28C864,25C675,23C779,24C767,END","4C971,9C830,7C775,14C771,8C892,2C695,6C756,7C658,16C630,5C688,13C568,12C554,10C701,10C665,3C871,1C734,15C903,11C693,3C727,16C849,END","25C852,9C565,17C1045,8C660,24C981,4C905,23C1107,14C841,20C737,15C1021,27C753,13C593,18C722,7C1065,26C736,5C1735,22X1866,12C682,21C786,2C644,END","23C834,15C546,17C885,2C620,28C800,8C744,25C801,4C619,19C733,1C665,26C889,12C754,22C747,9C751,27C781,7C840,24C893,10C903,28C795,14C863,21C748,3C774,27C719,13C747,22C762,16C972,20C722,13C1016,23C767,11X1227,17C759,5C790,26C733,6C839,21C735,7C713,18C702,4C670,20C660,12C1021,END","6C1308,9C864,4C605,3C660,13C658,6C801,1C708,11C689,9C698,5C685,7C659,12C702,9C679,12C670,3C611,13C649,16C712,15C743,14C724,1C726,11C723,2C825,14C786,16C758,14C747,15C766,2C793,5C599,8C836,7C641,4C616,10C748,3C776,8C1149,12C767,4C670,16C857,5C727,2C721,10C670,END","20C1173,5C752,24C1066,12C739,28C849,13C1051,26C885,2C893,18C792,10C808,19C727,1C687,27C811,7C612,21C833,11C582,17C676,15C646,25C888,4C640,END","19C995,1C889,18C657,9C762,25C755,13C680,21C744,3C806,27C743,11C744,19C643,4C875,21C743,12C725,28C808,5C740,24C871,5C710,26C582,6C797,17C940,2C1192,20C778,8C904,20C670,2C831,25C697,7C630,28C724,14C658,26C703,14C758,22C825,9C726,23C732,16C735,27C792,10C663,22C623,15C666,END",,,,,,,,,,,,,,,,,,,,,,0,0,2.509,0,,,2,1,1,1,1,3,1,3,1,3,3,3,1,1,1,3,2,4,2,2,33,7,7,7,,,,,1,4,4,68,1,5,1,,4,2,,22,22,1 year,3,8,,,2,
165,2023-10-21 14:30:09,2023-10-21 14:54:30,0,100,1461,1,2023-10-21 14:54:31,R_2axiZtF6FuGh4mq,anonymous,EN,2,64077ddd11208afe2bec171a,6,5,5,6,2,3,3,3,2,2,3,1,2,2,1,3,2,3,2,2,2,,,,,,,,"20C928,28X1027,18C687,21C690,19C727,23C1050,22C664,22C616,24C698,17C3544,19C568,26C696,27C528,23C568,25C1948,27C540,26C519,24C658,21C649,20C510,END","3C1200,11C672,4C808,16C1012,8C800,9C827,6C773,2C695,6C653,1C1546,14C814,16C595,10C741,5C694,15C1023,12C637,11C657,5C608,13C735,7C1157,END","25C704,9C653,21C629,4C691,17C775,1C781,28C549,11C535,20C615,13C603,26C661,15C1099,24C1051,14X1019,19X1035,2C1114,22C636,8C747,27C1024,3C700,END","23C796,3C648,25C579,2C1841,18C688,13C786,23C650,6C809,24C2211,4C636,28C1118,16C4173,20C617,16C511,27C602,1C709,26C795,10C998,24X1851,2C892,19C675,14C1189,17C632,7C667,20C908,15C728,28C663,8C777,18C648,1C1626,21C616,11C1000,27C1065,13C961,22C701,12C585,21C607,9C639,17C520,5C716,END","9C736,2C624,12C742,5C939,3C729,14C838,8C895,6C772,8C844,3C687,15C644,2C672,6C576,11C805,7C677,15C616,5C555,12C826,13X899,10C1218,16C707,16C610,1C1042,4C574,8C557,10C685,7X978,12X1204,11C630,4C762,9X1021,4C970,1C711,10C790,14C1223,14C744,13C846,1C608,13X914,2C769,END","17X1888,6C758,20C512,10X1115,21C602,7C1157,19C530,15C736,28C767,4X1161,22C593,2C721,23C682,14C592,24C657,1X1411,26X1599,13X1576,25C746,9X1279,END","22C736,2C957,24C652,10C574,28C525,11C571,26C580,9C575,26C486,1C626,24C645,13C941,25C1401,12C1221,18C926,4X1371,20C537,10C1104,27C767,2C1332,22C540,14C1211,20C719,12C990,17C665,8X1327,23C1648,5C948,19C511,15X941,27C744,3C1132,25X1256,7C1336,21C589,4C885,21C602,16X988,19C773,6C985,END",,,,,,,,,,,,,,,0,0,2.609,0,4,3,2,2,2,2,2,3,2,3,2,3,3,3,2,2,2,3,5,5,5,5,9,2,2,2,,,,,,,3,27,1,2,1,,6,1,,21,,,,,0,,,
